id,supplier_id,brand_id,list_price,cost,description,category_id,catalog_number,weight,condition,is_obsolete,ship_time,freight_class
2929869,9,9,622.83,261.59,Climax G2MSCC-40-40SKW 40mm X 40mm ID 2PC KW Metric Clamp Coupling SS,154,G2MSCC-40-40SKW,5.511922,1,FALSE,24,50
2929870,9,9,195.17,81.97,Climax G2MSCC-50-50 50mm X 50mm ID 2PC Metric Clamp Coupling STL BO,154,G2MSCC-50-50,6.875,1,FALSE,24,50
2929871,9,9,222.57,93.48,Climax G2MSCC-50-50-KW 50mm X 50mm ID 2PC KW Metric Clamp Coupling STL BO,154,G2MSCC-50-50-KW,6.856,1,FALSE,24,50
2929872,9,9,6.21,2.61,Climax G2SC-025-A 1/4^ ID 2PC Clamp Collar AL,117,G2SC-025-A,0.0244,1,FALSE,24,50
2929873,9,9,6.43,2.7,Climax G2SC-031-A 5/16^ ID 2PC Clamp Collar AL,117,G2SC-031-A,0.0212,1,FALSE,24,50
2929874,9,9,7.07,2.97,Climax G2SC-037-A 3/8^ ID 2PC Clamp Collar AL,117,G2SC-037-A,0.015282,1,FALSE,24,50
2929875,9,9,7.45,3.13,Climax G2SC-050-A 1/2^ ID 2PC Clamp Collar AL,117,G2SC-050-A,0.0262,1,FALSE,24,50
2929876,9,9,8.1,3.4,Climax G2SC-062-A 5/8^ ID 2PC Clamp Collar AL,117,G2SC-062-A,0.0375,1,FALSE,24,50
2929877,9,9,3.79,1.59,Climax G2SC-068-B 11/16^ ID 2PC Clamp Collar STL BO,117,G2SC-068-B,0.175,1,FALSE,24,50
2929878,9,9,12.31,5.17,Climax G2SC-068-SS 11/16^ ID Stainless Split Clamp Collar SS,117,G2SC-068-SS,0.175,1,FALSE,24,50
2929879,9,9,8.52,3.58,Climax G2SC-075-A 3/4^ ID 2PC Clamp Collar AL,117,G2SC-075-A,0.0294,1,FALSE,24,50
2929880,9,9,4.45,1.87,Climax G2SC-075-Z 3/4^ ID 2PC Clamp Collar STL ZINC,117,G2SC-075-Z,0.1625,1,FALSE,24,50
2929881,9,9,4.55,1.91,Climax G2SC-081-B 13/16^ ID 2PC Clamp Collar STL BO,117,G2SC-081-B,0.1938,1,FALSE,24,50
2929882,9,9,12.95,5.44,Climax G2SC-081-SS 13/16^ ID Stainless Split Clamp Collar SS,117,G2SC-081-SS,0.1625,1,FALSE,24,50
2929883,9,9,9.21,3.87,Climax G2SC-087-A 7/8^ ID 2PC Clamp Collar AL,117,G2SC-087-A,0.060889,1,FALSE,24,50
2929884,9,9,9.5,3.99,Climax G2SC-100-A 1^ ID 2PC Clamp Collar AL,117,G2SC-100-A,0.066706,1,FALSE,24,50
2929885,9,9,5.83,2.45,Climax G2SC-100-Z 1^ ID 2PC Clamp Collar STL ZINC,117,G2SC-100-Z,0.1938,1,FALSE,24,50
2929886,9,9,5.02,2.11,Climax G2SC-106-B 1 1/16^ ID 2PC Clamp Collar STL BO,117,G2SC-106-B,0.2294,1,FALSE,24,50
2929887,9,9,16.43,6.9,Climax G2SC-106-SS 1 1/16^ ID Stainless Split Clamp Collar SS,117,G2SC-106-SS,0.1938,1,FALSE,24,50
2929888,9,9,10.83,4.55,Climax G2SC-112-A 1 1/8^ ID 2PC Clamp Collar AL,117,G2SC-112-A,0.075311,1,FALSE,24,50
2929889,9,9,11.67,4.9,Climax G2SC-125-A 1 1/4^ 2PC Clamp Collar AL,117,G2SC-125-A,0.0875,1,FALSE,24,50
2929890,9,9,6.93,2.91,Climax G2SC-125-Z 1 1/4^ ID 2PC Clamp Collar STL ZINC,117,G2SC-125-Z,0.2638,1,FALSE,24,50
2929891,9,9,5.83,2.45,Climax G2SC-131-B 1 5/16^ ID 2PC Clamp Collar STL BO,117,G2SC-131-B,0.3688,1,FALSE,24,50
2929892,9,9,22,9.24,Climax G2SC-131-SS 1 5/16^ ID Stainless Split Clamp Collar SS,117,G2SC-131-SS,0.1938,1,FALSE,24,50
2929893,9,9,15.69,6.59,Climax G2SC-150-A 1 1/2^ 2PC Clamp Collar AL,117,G2SC-150-A,0.1262,1,FALSE,24,50
2929894,9,9,7.9,3.32,Climax G2SC-150-Z 1 1/2^ ID 2PC Clamp Collar STL ZINC,117,G2SC-150-Z,0.3788,1,FALSE,24,50
2929895,9,9,6.6,2.77,Climax G2SC-156-B 1 9/16^ ID 2PC Clamp Collar STL BO,117,G2SC-156-B,0.3506,1,FALSE,24,50
2929896,9,9,29.38,12.34,Climax G2SC-156-SS 1 9/16^ ID Stainless Split Clamp Collar SS,117,G2SC-156-SS,0.1938,1,FALSE,24,50
2929897,9,9,22.67,9.52,Climax G2SC-175-A 1 3/4^ ID 2PC Clamp Collar AL,117,G2SC-175-A,0.236637,1,FALSE,24,50
2929898,9,9,12.52,5.26,Climax G2SC-181-B 1 13/16^ ID 2PC Clamp Collar STL BO,117,G2SC-181-B,0.6875,1,FALSE,24,50
2929899,9,9,45.26,19.01,Climax G2SC-181-SS 1 13/16^ ID Stainless Split Clamp Collar SS,117,G2SC-181-SS,0.6875,1,FALSE,24,50
2929900,9,9,26.83,11.27,Climax G2SC-187-A 1 7/8^ ID 2PC Clamp Collar AL,117,G2SC-187-A,0.225038,1,FALSE,24,50
2929901,9,9,27.02,11.35,Climax G2SC-193-A 1 15/16^ ID 2PC Clamp Collar AL,117,G2SC-193-A,0.248891,1,FALSE,24,50
2929902,9,9,27.48,11.54,Climax G2SC-200-A 2^ ID 2PC Clamp Collar AL,117,G2SC-200-A,0.236637,1,FALSE,24,50
2929903,9,9,14.62,6.14,Climax G2SC-206-B 2 1/16^ ID 2PC Clamp Collar STL BO,117,G2SC-206-B,0.6875,1,FALSE,24,50
2929904,9,9,16.79,7.05,Climax G2SC-212-B 2 1/8^ ID 2PC Clamp Collar STL BO,117,G2SC-212-B,0.9375,1,FALSE,24,50
2929905,9,9,53.57,22.5,Climax G2SC-212-SS 2 1/8^ ID Stainless Split Clamp Collar SS,117,G2SC-212-SS,0.6875,1,FALSE,24,50
2929906,9,9,17.05,7.16,Climax G2SC-231-B 2 5/16^ ID 2PC Clamp Collar STL BO,117,G2SC-231-B,1.075,1,FALSE,24,50
2929907,9,9,56.4,23.69,Climax G2SC-250-A 2 1/2^ ID 2PC Clamp Collar AL,117,G2SC-250-A,0.479746,1,FALSE,24,50
2929908,9,9,27.38,11.5,Climax G2SC-256-B 2 9/16^ ID 2PC Clamp Collar STL BO,117,G2SC-256-B,1.5,1,FALSE,24,50
2929909,9,9,25.95,10.9,Climax G2SC-268-B 2 11/16^ ID 2PC Clamp Collar STL BO,117,G2SC-268-B,1.5625,1,FALSE,24,50
2929910,9,9,27,11.34,Climax G2SC-281-B 2 13/16^ ID 2PC Clamp Collar STL BO,117,G2SC-281-B,1.8125,1,FALSE,24,50
2929911,9,9,74.95,31.48,Climax G2SC-300-A 3^ ID 2PC Clamp Collar AL,117,G2SC-300-A,0.555023,1,FALSE,24,50
2929912,9,9,35.12,14.75,Climax G2SC-318-B 3 3/16^ ID 2PC Clamp Collar STL BO,117,G2SC-318-B,1.7688,1,FALSE,24,50
2929913,9,9,37.86,15.9,Climax G2SC-325-B 3 1/4^ ID 2PC Clamp Collar STL BO,117,G2SC-325-B,1.7062,1,FALSE,24,50
2929914,9,9,38.55,16.19,Climax G2SC-337-B 3-3/8^ ID 2PC Clamp Collar STL BO,117,G2SC-337-B,2.7625,1,FALSE,24,50
2929915,9,9,38.6,16.21,Climax G2SC-343-B 3 7/16^ ID 2PC Clamp Collar STL BO,117,G2SC-343-B,1.9375,1,FALSE,24,50
2929916,9,9,38.71,16.26,Climax G2SC-350-B 3 1/2^ ID 2PC Clamp Collar STL BO,117,G2SC-350-B,1.8188,1,FALSE,24,50
2929917,9,9,51.79,21.75,Climax G2SC-393-B 3 15/16^ ID 2PC Clamp Collar STL BO,117,G2SC-393-B,2.1875,1,FALSE,24,50
2929918,9,9,65.93,27.69,Climax G2SC-400-B 4^ ID 2PC Clamp Collar STL BO,117,G2SC-400-B,2.0625,1,FALSE,24,50
2929919,9,9,48.9,20.54,Climax G2SCC-025-025-S 1/4^ X 1/4^ ID 2PC Clamp Coupling SS,154,G2SCC-025-025-S,0.0938,1,FALSE,24,50
2929920,9,9,37.52,15.76,Climax G2SCC-037-025 3/8^ X 1/4^ ID 2PC Clamp Coupling STL BO,154,G2SCC-037-025,0.1625,1,FALSE,24,50
2929921,9,9,63.43,26.64,Climax G2SCC-037-025-S 3/8^ X 1/4^ ID 2PC Clamp Coupling SS,154,G2SCC-037-025-S,0.161576,1,FALSE,24,50
2929922,9,9,54.57,22.92,Climax G2SCC-037-037-S 3/8^ X 3/8^ ID 2PC Clamp Coupling SS,154,G2SCC-037-037-S,0.308239,1,FALSE,24,50
2929923,9,9,39.62,16.64,Climax G2SCC-050-037 1/2^ X 3/8^ ID 2PC Clamp Coupling STL BO,154,G2SCC-050-037,0.3562,1,FALSE,24,50
2929924,9,9,69.4,29.15,Climax G2SCC-050-037-S 1/2^ X 3/8^ ID 2PC Clamp Coupling SS,154,G2SCC-050-037-S,0.354176,1,FALSE,24,50
2929925,9,9,63.43,26.64,Climax G2SCC-050-050-S 1/2^ X 1/2^ ID 2PC Clamp Coupling SS,154,G2SCC-050-050-S,0.490995,1,FALSE,24,50
2929926,9,9,69.95,29.38,Climax G2SCC050-050SKW 1/2^ X 1/2^ ID 2PC KW Clamp Coupling SS,154,G2SCC050-050SKW,0.486633,1,FALSE,24,50
2929927,9,9,51.05,21.44,Climax G2SCC-062-050 5/8^ X 1/2^ ID 2PC Clamp Coupling STL BO,154,G2SCC-062-050,0.5312,1,FALSE,24,50
2929928,9,9,90.81,38.14,Climax G2SCC-062-050KW 5/8^ X 1/2^ ID 2PC KW Clamp Coupling STL BO,154,G2SCC-062-050KW,0.528366,1,FALSE,24,50
2929929,9,9,92.64,38.91,Climax G2SCC-062-050-S 5/8^ x 1/2^ ID 2PC Clamp Coupling SS,154,G2SCC-062-050-S,0.528182,1,FALSE,24,50
2929930,9,9,137.62,57.8,Climax G2SCC062-050SKW 5/8^ X 1/2^ ID 2PC KW Clamp Coupling SS,154,G2SCC062-050SKW,0.525365,1,FALSE,24,50
2929931,9,9,88.86,37.32,Climax G2SCC-062-062-S 5/8^ X 5/8^ ID 2PC Clamp Coupling SS,154,G2SCC-062-062-S,1.398311,1,FALSE,24,50
2929932,9,9,101.69,42.71,Climax G2SCC062-062SKW 5/8^ X 5/8^ ID 2PC KW Clamp Coupling SS,154,G2SCC062-062SKW,1.390854,1,FALSE,24,50
2929933,9,9,58.4,24.53,Climax G2SCC-075-050 3/4^ X 3/4^ ID 2PC Clamp Coupling STL BO,154,G2SCC-075-050,0.7625,1,FALSE,24,50
2929934,9,9,95.45,40.09,Climax G2SCC-075-050KW 3/4^ X 1/2^ ID 2PC KW Clamp Coupling STL BO,154,G2SCC-075-050KW,0.756869,1,FALSE,24,50
2929935,9,9,113.86,47.82,Climax G2SCC-075-050-S 3/4^ X 1/2^ ID 2PC Clamp Coupling SS,154,G2SCC-075-050-S,0.758168,1,FALSE,24,50
2929936,9,9,161.19,67.7,Climax G2SCC075-050SKW 3/4^ X 1/2^ ID 2PC KW Clamp Coupling SS,154,G2SCC075-050SKW,0.75257,1,FALSE,24,50
2929937,9,9,59.12,24.83,Climax G2SCC-075-062 3/4^ X 5/8^ ID 2PC Clamp Coupling STL BO,154,G2SCC-075-062,0.7625,1,FALSE,24,50
2929938,9,9,86.6,36.37,Climax G2SCC-075-062KW 3/4^ X 5/8^ ID 2PC KW Clamp Coupling STL BO,154,G2SCC-075-062KW,0.756869,1,FALSE,24,50
2929939,9,9,116.6,48.97,Climax G2SCC-075-062-S 3/4^ X 5/8^ ID 2PC Clamp Coupling SS,154,G2SCC-075-062-S,0.758168,1,FALSE,24,50
2929940,9,9,165.19,69.38,Climax G2SCC075-062SKW 3/4^ X 5/8^ ID 2PC KW Clamp Coupling SS,154,G2SCC075-062SKW,0.75257,1,FALSE,24,50
2929941,9,9,105.52,44.32,Climax G2SCC-075-075-S 3/4^ X 3/4^ ID 2PC Clamp Coupling SS,154,G2SCC-075-075-S,1.298879,1,FALSE,24,50
2929942,9,9,122.5,51.45,Climax G2SCC075-075SKW 3/4^ X 3/4^ ID 2PC KW Clamp Coupling SS,154,G2SCC075-075SKW,1.289288,1,FALSE,24,50
2929943,9,9,59.12,24.83,Climax G2SCC-087-062 7/8^ X 5/8^ ID 2PC Clamp Coupling STL BO,154,G2SCC-087-062,0.9625,1,FALSE,24,50
2929944,9,9,102.55,43.07,Climax G2SCC-087-062KW 7/8^ X 5/8^ ID 2PC KW Clamp Coupling STL BO,154,G2SCC-087-062KW,0.88415,1,FALSE,24,50
2929945,9,9,124.26,52.19,Climax G2SCC-087-062-S 7/8^ X 5/8^ ID 2PC Clamp Coupling SS,154,G2SCC-087-062-S,0.957032,1,FALSE,24,50
2929946,9,9,191.12,80.27,Climax G2SCC087-062SKW 7/8^ X 5/8^ ID 2PC KW Clamp Coupling SS,154,G2SCC087-062SKW,0.879128,1,FALSE,24,50
2929947,9,9,117.4,49.31,Climax G2SCC-087-087-S 7/8^ X 7/8^ ID 2PC Clamp Coupling SS,154,G2SCC-087-087-S,0.957032,1,FALSE,24,50
2929948,9,9,141.83,59.57,Climax G2SCC087-087SKW 7/8^ X 7/8^ ID 2PC KW Clamp Coupling SS,154,G2SCC087-087SKW,0.879128,1,FALSE,24,50
2929949,9,9,62.71,26.34,Climax G2SCC-100-050 1^ X 1/2^ ID 2PC Clamp Coupling STL BO,154,G2SCC-100-050,1.475,1,FALSE,24,50
2929950,9,9,105.79,44.43,Climax G2SCC-100-050KW 1^ X 1/2^ ID 2PC KW Clamp Coupling STL BO,154,G2SCC-100-050KW,1.465105,1,FALSE,24,50
2929951,9,9,145.48,61.1,Climax G2SCC-100-050-S 1^ X 1/2^ ID 2PC Clamp Coupling SS,154,G2SCC-100-050-S,1.466621,1,FALSE,24,50
2929952,9,9,205.55,86.33,Climax G2SCC100-050SKW 1x1/2^ ID 2PC KW Clamp Coupling SS,154,G2SCC100-050SKW,1.456783,1,FALSE,24,50
2929953,9,9,62.71,26.34,Climax G2SCC-100-075 1^ X 3/4^ ID 2PC Clamp Coupling STL BO,154,G2SCC-100-075,1.475,1,FALSE,24,50
2929954,9,9,106.33,44.66,Climax G2SCC-100-075KW 1^ X 3/4^ ID 2PC KW Clamp Coupling STL BO,154,G2SCC-100-075KW,1.465105,1,FALSE,24,50
2929955,9,9,145.48,61.1,Climax G2SCC-100-075-S 1^ X 3/4^ ID 2PC Clamp Coupling SS,154,G2SCC-100-075-S,1.466621,1,FALSE,24,50
2929956,9,9,206.14,86.58,Climax G2SCC100-075SKW 1^ X 3/4^ ID 2PC KW Clamp Coupling SS,154,G2SCC100-075SKW,1.456783,1,FALSE,24,50
2929957,9,9,124.9,52.46,Climax G2SCC-100-100-S 1^ X 1^ ID 2PC Clamp Coupling SS,154,G2SCC-100-100-S,1.466621,1,FALSE,24,50
2929958,9,9,159.57,67.02,Climax G2SCC100-100SKW 1^ X 1^ ID 2PC KW Clamp Coupling SS,154,G2SCC100-100SKW,1.456783,1,FALSE,24,50
2929959,9,9,86.45,36.31,Climax G2SCC-112-100 1 1/8x1^ ID 2PC Clamp Coupling STL BO,154,G2SCC-112-100,0.5312,1,FALSE,24,50
2929960,9,9,129.64,54.45,Climax G2SCC-112-100KW 1 1/8x1 3/4 ID 2PC KW Clamp Coupling STL BO,154,G2SCC-112-100KW,0.527636,1,FALSE,24,50
2929961,9,9,202.24,84.94,Climax G2SCC-112-100-S 1 1/8^ X 1^ ID 2PC Clamp Coupling SS,154,G2SCC-112-100-S,0.528182,1,FALSE,24,50
2929962,9,9,259.67,109.06,Climax G2SCC112-100SKW 1 1/8^ x 1^ ID 2PC KW Clamp Coupling SS,154,G2SCC112-100SKW,0.524639,1,FALSE,24,50
2929963,9,9,185.9,78.08,Climax G2SCC-112-112-S 1 1/8x1 1/8 ID 2PC Clamp Coupling SS,154,G2SCC-112-112-S,2.050784,1,FALSE,24,50
2929964,9,9,214.69,90.17,Climax G2SCC112-112SKW 1 1/8^ x 1 3/4^ ID 2PC KW Clamp Coupling SS,154,G2SCC112-112SKW,1.764917,1,FALSE,24,50
2929965,9,9,92.12,38.69,Climax G2SCC-125-100 1 1/4 X 1^ ID 2PC Clamp Coupling STL BO,154,G2SCC-125-100,1.775,1,FALSE,24,50
2929966,9,9,139.1,58.42,Climax G2SCC-125-100KW 1 1/4 x 1 ID 2PC KW Clamp Coupling STL BO,154,G2SCC-125-100KW,1.766252,1,FALSE,24,50
2929967,9,9,215.02,90.31,Climax G2SCC-125-100-S 1 1/4 X 1 ID 2PC Clamp Coupling SS,154,G2SCC-125-100-S,1.764917,1,FALSE,24,50
2929968,9,9,288.57,121.2,Climax G2SCC125-100SKW 1 1/4^ x 1^ ID 2PC KW Clamp Coupling SS,154,G2SCC125-100SKW,1.75622,1,FALSE,24,50
2929969,9,9,198.81,83.5,Climax G2SCC-125-125-S 1 1/4^ X 1 1/4^ ID 2PC Clamp Coupling SS,154,G2SCC-125-125-S,1.764917,1,FALSE,24,50
2929970,9,9,234.31,98.41,Climax G2SCC125-125SKW 1 1/4^ X 1 1/4^ ID 2PC KW Clamp Coupling SS,154,G2SCC125-125SKW,1.75622,1,FALSE,24,50
2929971,9,9,96.69,40.61,Climax G2SCC-137-100 1 3/8^ X 1^ ID 2PC Clamp Coupling STL BO,154,G2SCC-137-100,2.3125,1,FALSE,24,50
2929972,9,9,136.48,57.32,Climax G2SCC-137-100KW 1 3/8^ X 1^ ID 2PC KW Clamp Coupling STL BO,154,G2SCC-137-100KW,2.301104,1,FALSE,24,50
2929973,9,9,295,123.9,Climax G2SCC-137-100-S 1 3/8^ X 1^ ID 2PC Clamp Coupling SS,154,G2SCC-137-100-S,2.299364,1,FALSE,24,50
2929974,9,9,340.93,143.19,Climax G2SCC137-100SKW 1 3/8^ x 1^ ID 2PC KW Clamp Coupling SS,154,G2SCC137-100SKW,2.288033,1,FALSE,24,50
2929975,9,9,272.52,114.46,Climax G2SCC-137-137-S 1 3/8^ X 1 3/8^ ID 2PC Clamp Coupling SS,154,G2SCC-137-137-S,2.299364,1,FALSE,24,50
2929976,9,9,309.79,130.11,Climax G2SCC137-137SKW 1 3/8^ X 1 3/8^ ID 2PC KW Clamp Coupling SS,154,G2SCC137-137SKW,2.288033,1,FALSE,24,50
2929977,9,9,101.9,42.8,Climax G2SCC-150-100 1 1/2^ X 1^ ID 2PC Clamp Coupling STL BO,154,G2SCC-150-100,3.0938,1,FALSE,24,50
2929978,9,9,140.88,59.17,Climax G2SCC-150-100KW 1 1/2^ X 1^ ID 2PC KW Clamp Coupling STL BO,154,G2SCC-150-100KW,3.083182,1,FALSE,24,50
2929979,9,9,305.6,128.35,Climax G2SCC-150-100-S 1 1/2^ X 1^ ID 2PC Clamp Coupling SS,154,G2SCC-150-100-S,3.076226,1,FALSE,24,50
2929980,9,9,348,146.16,Climax G2SCC150-100SKW 1 1/2^ X 1^ ID 2PC KW Clamp Coupling SS,154,G2SCC150-100SKW,3.065669,1,FALSE,24,50
2929981,9,9,272.52,114.46,Climax G2SCC-150-150-S 1 1/2^ X 1 1/2^ ID 2PC Clamp Coupling SS,154,G2SCC-150-150-S,3.076226,1,FALSE,24,50
2929982,9,9,309.71,130.08,Climax G2SCC150-150SKW 1 1/2^ X 1 1/2^ ID 2PC KW Clamp Coupling SS,154,G2SCC150-150SKW,3.065669,1,FALSE,24,50
2929983,9,9,143.43,60.24,Climax G2SCC-175-175 1 3/4^ X 1 3/4^ ID 2PC Clamp Coupling STL BO,154,G2SCC-175-175,3.0938,1,FALSE,24,50
2929984,9,9,160.36,67.35,Climax G2SCC-175-175KW 1 3/4^ X 1 3/4^ 2PC KW Clamp Coupling STL BO,154,G2SCC-175-175KW,3.083182,1,FALSE,24,50
2929985,9,9,159.02,66.79,Climax G2SCC-200-200 2 X 2^ ID 2PC Clamp Coupling STL BO,154,G2SCC-200-200,6.875,1,FALSE,24,50
2929986,9,9,189.1,79.42,Climax G2SCC-200-200KW 2^ x 2^ ID 2PC KW Clamp Coupling STL BO,154,G2SCC-200-200KW,6.856,1,FALSE,24,50
2929987,9,9,481.98,202.43,Climax G2SCC-200-200-S 2^x2^ ID 2PC Clamp Coupling SS,154,G2SCC-200-200-S,6.835948,1,FALSE,24,50
2929988,9,9,503.86,211.62,Climax G2SCC200-200SKW 2^ x 2^ ID 2PC KW Clamp Coupling SS,154,G2SCC200-200SKW,6.817056,1,FALSE,24,50
2929989,9,9,2.81,1.18,Climax GH1C-012-B 1/8^ ID SPLIT Recessed Screw Collar STL BO,115,GH1C-012-B,0.0319,1,FALSE,24,50
2929990,9,9,6.57,2.76,Climax GH1C-012-SS 1/8^ ID SPLIT Recessed Screw Collar SS,115,GH1C-012-SS,0.0319,1,FALSE,24,50
2929991,9,9,2.57,1.08,Climax GH1C-018-B 3/16^ ID SPLIT Recessed Screw Collar STL BO,115,GH1C-018-B,0.0312,1,FALSE,24,50
2929992,9,9,6.74,2.83,Climax GH1C-018-SS 3/16^ ID SPLIT Recessed Screw Collar SS,115,GH1C-018-SS,0.0312,1,FALSE,24,50
2929993,9,9,2.05,0.86,Climax GH1C-025-B 1/4^ ID SPLIT Recessed Screw Collar STL BO,115,GH1C-025-B,0.0281,1,FALSE,24,50
2929994,9,9,6.74,2.83,Climax GH1C-025-SS 1/4^ ID SPLIT Recessed Screw Collar SS,115,GH1C-025-SS,0.0281,1,FALSE,24,50
2929995,9,9,2.17,0.91,Climax GH1C-031-B 5/16^ ID SPLIT Recessed Screw Collar STL BO,115,GH1C-031-B,0.0269,1,FALSE,24,50
2929996,9,9,7.55,3.17,Climax GH1C-031-SS 5/16^ ID SPLIT Recessed Screw Collar SS,115,GH1C-031-SS,0.0269,1,FALSE,24,50
2929997,9,9,2.38,1,Climax GH1C-037-B 3/8^ ID SPLIT Recessed Screw Collar STL BO,115,GH1C-037-B,0.0594,1,FALSE,24,50
2929998,9,9,8.98,3.77,Climax GH1C-037-SS 3/8^ ID SPLIT Recessed Screw Collar SS,115,GH1C-037-SS,0.0594,1,FALSE,24,50
2929999,9,9,2.55,1.07,Climax GH1C-043-B 7/16^ ID SPLIT Recessed Screw Collar STL BO,115,GH1C-043-B,0.0575,1,FALSE,24,50
2930000,9,9,9.48,3.98,Climax GH1C-043-SS 7/16^ ID SPLIT Recessed Screw Collar SS,115,GH1C-043-SS,0.0575,1,FALSE,24,50
2930001,9,9,2.64,1.11,Climax GH1C-050-B 1/2^ ID SPLIT Recessed Screw Collar STL BO,115,GH1C-050-B,0.0938,1,FALSE,24,50
2930002,9,9,11.81,4.96,Climax GH1C-050-SS 1/2^ ID SPLIT Recessed Screw Collar SS,115,GH1C-050-SS,0.0938,1,FALSE,24,50
2930003,9,9,3.33,1.4,Climax GH1C-056-B 9/16^ ID SPLIT Recessed Screw Collar STL BO,115,GH1C-056-B,0.09,1,FALSE,24,50
2930004,9,9,11.95,5.02,Climax GH1C-056-SS 9/16^ ID SPLIT Recessed Screw Collar SS,115,GH1C-056-SS,0.0938,1,FALSE,24,50
2930005,9,9,3.26,1.37,Climax GH1C-062-B 5/8^ ID SPLIT Recessed Screw Collar STL BO,115,GH1C-062-B,0.15,1,FALSE,24,50
2930006,9,9,15.52,6.52,Climax GH1C-062-SS 5/8^ ID SPLIT Recessed Screw Collar SS,115,GH1C-062-SS,0.15,1,FALSE,24,50
2930007,9,9,3.79,1.59,Climax GH1C-068-B 11/16^ ID SPLIT Recessed Screw Collar STL BO,115,GH1C-068-B,0.1438,1,FALSE,24,50
2930008,9,9,14.62,6.14,Climax GH1C-068-SS 3/8^ ID SPLIT Recessed Screw Collar SS,115,GH1C-068-SS,0.1438,1,FALSE,24,50
2930009,9,9,4.52,1.9,Climax GH1C-075-B 3/4^ ID SPLIT Recessed Screw Collar STL BO,115,GH1C-075-B,0.225,1,FALSE,24,50
2930010,9,9,18.79,7.89,Climax GH1C-075-SS 3/4^ ID SPLIT Recessed Screw Collar SS,115,GH1C-075-SS,0.225,1,FALSE,24,50
2930011,9,9,5,2.1,Climax GH1C-081-B 13/16^ ID SPLIT Recessed Screw Collar STL BO,115,GH1C-081-B,0.2188,1,FALSE,24,50
2930012,9,9,17.81,7.48,Climax GH1C-081-SS 13/16^ ID SPLIT Recessed Screw Collar SS,115,GH1C-081-SS,0.24,1,FALSE,24,50
2930013,9,9,5.57,2.34,Climax GH1C-087-B 7/8^ ID SPLIT Recessed Screw Collar STL BO,115,GH1C-087-B,0.2812,1,FALSE,24,50
